placement_id,job_title,job_post_date,fill_date,days_to_fill,placement_fee,client_id,recruiter_id,candidate_country,client_country,daily_rate,is_fast_fill,fee_category
264,Senior IT Support,2023-03-03,2023-03-31,28,4093.6,86,30,Kenya,Australia,146.2,True,Medium
265,HR Manager,2024-02-26,2024-04-01,35,1047.2,68,24,Nigeria,UAE,29.92,False,Low
266,Senior IT Support,2024-03-16,2024-04-13,28,5511.08,23,4,Philippines,United Kingdom,196.82,True,High
267,Junior Developer,2023-12-29,2024-01-24,26,1575.8,51,3,Philippines,UAE,60.61,True,Low
268,Junior Developer,2023-03-24,2023-04-24,31,3970.7,84,25,Philippines,United Kingdom,128.09,False,Medium
269,HR Manager,2023-01-10,2023-01-31,21,4885.85,11,16,Pakistan,Canada,232.66,True,Medium
270,Data Analyst,2023-04-08,2023-05-16,38,2697.57,6,8,Kenya,United States,70.99,False,Medium
271,HR Manager,2023-10-15,2023-11-25,41,1813.29,73,22,Nigeria,United Kingdom,44.23,False,Low
272,Senior IT Support,2024-02-12,2024-03-03,20,7807.35,39,6,Pakistan,Australia,390.37,True,High
273,HR Manager,2024-01-29,2024-02-29,31,6385.17,18,26,India,United Kingdom,205.97,False,High
274,Data Analyst,2023-03-19,2023-04-23,35,1161.09,99,20,Philippines,Australia,33.17,False,Low
275,Data Analyst,2024-04-06,2024-05-12,36,1088.88,46,18,Philippines,Canada,30.25,False,Low
276,HR Manager,2023-09-10,2023-10-06,26,3428.47,11,9,Philippines,United States,131.86,True,Medium
277,Junior Developer,2023-04-20,2023-05-25,35,3218.97,40,15,Philippines,UAE,91.97,False,Medium
278,Senior IT Support,2024-04-04,2024-05-06,32,3662.54,66,14,Nigeria,United Kingdom,114.45,False,Medium
279,Data Analyst,2023-11-29,2023-12-15,16,2662.66,2,10,Pakistan,Canada,166.42,True,Medium
280,Senior IT Support,2023-09-06,2023-10-12,36,6624.22,22,22,Philippines,Canada,184.01,False,High
281,Data Analyst,2023-03-06,2023-03-23,17,1903.39,36,14,Pakistan,UAE,111.96,True,Low
282,Senior IT Support,2024-05-22,2024-06-27,36,4805.62,26,15,Philippines,United Kingdom,133.49,False,Medium
283,Senior IT Support,2024-01-25,2024-02-13,19,7744.12,43,15,Pakistan,UAE,407.59,True,High
284,Junior Developer,2023-07-25,2023-08-28,34,1901.31,23,13,Philippines,UAE,55.92,False,Low
285,HR Manager,2023-11-30,2024-01-02,33,3903.29,51,12,India,United Kingdom,118.28,False,Medium
286,Junior Developer,2023-01-28,2023-03-06,37,2776.68,60,23,Nigeria,United States,75.05,False,Medium
287,Data Analyst,2024-02-23,2024-03-30,36,2477.8199999999997,18,21,Philippines,UAE,68.83,False,Medium
288,Junior Developer,2023-03-17,2023-04-12,26,3145.71,77,16,India,Australia,120.99,True,Medium
289,HR Manager,2024-01-04,2024-02-05,32,5718.23,69,20,Philippines,United Kingdom,178.69,False,High
290,Data Analyst,2024-02-14,2024-03-03,18,1499.02,43,26,Pakistan,Canada,83.28,True,Low
291,Senior IT Support,2024-06-15,2024-06-30,15,4293.69,89,19,Pakistan,United States,286.25,True,Medium
292,HR Manager,2024-05-27,2024-06-25,29,5315.32,4,16,Philippines,United Kingdom,183.29,False,High
293,Senior IT Support,2023-05-26,2023-06-23,28,3580.35,44,15,India,United States,127.87,True,Medium
294,Data Analyst,2024-04-08,2024-05-09,31,2428.49,39,2,Philippines,United Kingdom,78.34,False,Medium
295,Senior IT Support,2023-09-07,2023-09-27,20,6385.7,71,6,Pakistan,UAE,319.28,True,High
296,HR Manager,2023-07-08,2023-08-07,30,4159.28,85,14,Philippines,Canada,138.64,False,Medium
297,Junior Developer,2023-01-05,2023-01-29,24,2348.73,27,9,Pakistan,United Kingdom,97.86,True,Medium
298,Junior Developer,2023-04-27,2023-05-24,27,2097.38,63,17,Kenya,UAE,77.68,True,Medium
299,HR Manager,2024-04-13,2024-05-15,32,5935.02,87,23,Kenya,UAE,185.47,False,High
300,Senior IT Support,2023-09-02,2023-10-09,37,6360.55,24,12,Nigeria,United States,171.91,False,High
301,HR Manager,2024-03-09,2024-04-08,30,5982.13,82,18,Philippines,United States,199.4,False,High
302,HR Manager,2024-04-06,2024-05-02,26,1866.5,46,1,Philippines,Canada,71.79,True,Low
303,HR Manager,2024-05-21,2024-06-08,18,7819.15,63,14,Pakistan,Canada,434.4,True,High
304,Senior IT Support,2023-08-14,2023-09-09,26,5826.99,36,8,Philippines,Australia,224.11,True,High
305,HR Manager,2024-05-22,2024-06-15,24,5828.25,15,19,India,United Kingdom,242.84,True,High
306,Data Analyst,2024-03-27,2024-04-30,34,2626.13,55,4,India,United States,77.24,False,Medium
307,HR Manager,2023-03-31,2023-04-22,22,4314.08,16,25,India,United States,196.09,True,Medium
308,Data Analyst,2024-03-14,2024-04-17,34,3583.15,18,26,India,United States,105.39,False,Medium
309,Senior IT Support,2023-06-22,2023-07-23,31,5850.37,91,10,Nigeria,UAE,188.72,False,High
310,Senior IT Support,2024-02-26,2024-03-27,30,3677.94,36,28,Kenya,United States,122.6,False,Medium
311,Junior Developer,2023-09-11,2023-10-09,28,1438.73,87,13,Kenya,Canada,51.38,True,Low
312,Data Analyst,2023-03-19,2023-04-12,24,2883.44,99,3,Pakistan,Canada,120.14,True,Medium
313,Data Analyst,2024-04-10,2024-05-15,35,3084.11,42,19,Philippines,United Kingdom,88.12,False,Medium
314,Senior IT Support,2024-01-02,2024-02-11,40,6654.66,69,13,Nigeria,United States,166.37,False,High
315,HR Manager,2023-12-12,2024-01-08,27,1805.61,17,19,Philippines,Canada,66.87,True,Low
316,Senior IT Support,2024-04-15,2024-05-18,33,3229.71,21,15,Nigeria,Canada,97.87,False,Medium
317,Junior Developer,2023-11-06,2023-11-27,21,3987.08,36,3,Pakistan,UAE,189.86,True,Medium
318,Data Analyst,2023-02-23,2023-03-18,23,2993.53,40,24,India,United States,130.15,True,Medium
319,Senior IT Support,2024-05-03,2024-06-06,34,5590.39,76,8,Philippines,Australia,164.42,False,High
320,Senior IT Support,2023-05-04,2023-06-06,33,3040.31,55,23,Kenya,United States,92.13,False,Medium
321,Junior Developer,2023-04-15,2023-05-10,25,2149.21,48,29,Philippines,UAE,85.97,True,Medium
322,Junior Developer,2023-03-12,2023-04-02,21,2924.73,2,20,Pakistan,United States,139.27,True,Medium
323,Junior Developer,2024-02-26,2024-03-26,29,2884.24,57,28,Philippines,United States,99.46,False,Medium
324,Junior Developer,2024-01-29,2024-02-14,16,3257.34,55,11,Pakistan,United States,203.58,True,Medium
325,Senior IT Support,2023-10-19,2023-11-14,26,4240.84,89,1,India,UAE,163.11,True,Medium
326,Junior Developer,2023-02-25,2023-03-27,30,3243.53,31,16,India,Canada,108.12,False,Medium
327,HR Manager,2023-01-13,2023-01-31,18,4416.9,41,5,Pakistan,Canada,245.38,True,Medium
328,HR Manager,2024-04-27,2024-06-07,41,4827.06,99,3,Nigeria,United Kingdom,117.73,False,Medium
329,Senior IT Support,2023-03-03,2023-03-30,27,5590.39,51,17,Kenya,UAE,207.05,True,High
330,HR Manager,2023-06-06,2023-07-13,37,5117.88,40,3,Kenya,Australia,138.32,False,High
331,Junior Developer,2023-03-09,2023-04-09,31,2609.17,56,24,Nigeria,United States,84.17,False,Medium
332,Senior IT Support,2023-02-26,2023-03-16,18,7623.14,95,22,Pakistan,United States,423.51,True,High
333,Junior Developer,2023-12-22,2024-01-06,15,3104.5,93,9,Pakistan,United States,206.97,True,Medium
334,Data Analyst,2023-01-31,2023-02-24,24,3198.81,55,9,India,Australia,133.28,True,Medium
335,Senior IT Support,2023-02-26,2023-03-17,19,5480.74,73,6,Pakistan,UAE,288.46,True,High
336,Senior IT Support,2023-04-29,2023-05-18,19,7471.34,66,1,Pakistan,United Kingdom,393.23,True,High
337,Senior IT Support,2024-01-28,2024-03-09,41,4222.76,23,30,Nigeria,United Kingdom,102.99,False,Medium
338,HR Manager,2023-11-24,2023-12-30,36,4122.58,10,19,Philippines,UAE,114.52,False,Medium
339,Senior IT Support,2023-02-17,2023-03-12,23,3896.72,9,29,Pakistan,Canada,169.42,True,Medium
340,Data Analyst,2023-01-09,2023-02-10,32,1981.9,38,19,Nigeria,UAE,61.93,False,Low
341,Junior Developer,2024-05-20,2024-06-24,35,2391.78,100,7,Kenya,Australia,68.34,False,Medium
342,Junior Developer,2023-01-25,2023-03-06,40,1451.7,45,21,Nigeria,United Kingdom,36.29,False,Low
343,HR Manager,2023-04-17,2023-05-09,22,7245.03,31,14,India,Canada,329.32,True,High
344,Data Analyst,2024-06-16,2024-07-03,17,1279.08,48,15,Pakistan,United Kingdom,75.24,True,Low
345,Junior Developer,2023-03-05,2023-04-01,27,2911.65,17,8,Kenya,UAE,107.84,True,Medium
346,HR Manager,2023-11-22,2023-12-19,27,6503.63,30,3,India,United States,240.88,True,High
347,Senior IT Support,2024-04-22,2024-05-16,24,3777.05,16,18,Pakistan,UAE,157.38,True,Medium
348,HR Manager,2023-05-03,2023-06-03,31,4541.54,88,10,Nigeria,Australia,146.5,False,Medium
349,Data Analyst,2023-12-31,2024-01-18,18,1444.97,7,22,Pakistan,UAE,80.28,True,Low
350,Senior IT Support,2023-09-13,2023-10-07,24,7760.48,14,26,India,United States,323.35,True,High
351,Senior IT Support,2023-05-14,2023-05-29,15,7151.86,52,12,Pakistan,United Kingdom,476.79,True,High
352,Data Analyst,2023-03-08,2023-04-12,35,2477.8199999999997,83,15,Kenya,United States,70.79,False,Medium
353,Senior IT Support,2023-06-22,2023-07-12,20,3213.48,56,27,Pakistan,Canada,160.67,True,Medium
354,HR Manager,2023-08-08,2023-09-01,24,6416.06,36,9,Philippines,Canada,267.34,True,High
355,Senior IT Support,2023-10-30,2023-11-29,30,6070.53,71,16,Nigeria,United Kingdom,202.35,False,High
356,HR Manager,2024-06-22,2024-07-11,19,3686.18,70,26,Pakistan,United Kingdom,194.01,True,Medium
357,Data Analyst,2023-12-19,2024-01-24,36,2439.05,65,11,Philippines,Canada,67.75,False,Medium
358,Senior IT Support,2023-10-15,2023-11-08,24,4594.39,61,17,India,UAE,191.43,True,Medium
359,Junior Developer,2023-09-04,2023-10-11,37,3921.94,95,2,Nigeria,United States,106.0,False,Medium
360,HR Manager,2023-06-27,2023-08-04,38,4774.02,76,11,Kenya,UAE,125.63,False,Medium
361,Senior IT Support,2023-05-26,2023-07-02,37,6517.26,25,27,Nigeria,Canada,176.14,False,High
362,Junior Developer,2023-08-27,2023-09-24,28,2471.31,3,17,Philippines,Canada,88.26,True,Medium
363,Junior Developer,2023-07-01,2023-07-21,20,3419.34,42,2,Pakistan,United Kingdom,170.97,True,Medium
364,Junior Developer,2024-01-09,2024-02-02,24,3323.1,48,23,Pakistan,Canada,138.46,True,Medium
365,Data Analyst,2023-06-11,2023-07-08,27,1905.3,56,26,Kenya,Canada,70.57,True,Low
366,Junior Developer,2024-01-01,2024-02-01,31,3121.55,76,27,Kenya,United States,100.7,False,Medium
367,Data Analyst,2024-02-05,2024-03-04,28,1382.05,99,19,Philippines,United Kingdom,49.36,True,Low
368,Data Analyst,2023-08-15,2023-09-08,24,3763.11,14,30,Pakistan,Canada,156.8,True,Medium
369,Senior IT Support,2023-06-21,2023-07-11,20,4189.98,12,27,Pakistan,UAE,209.5,True,Medium
370,Data Analyst,2023-12-25,2024-01-18,24,1629.05,14,24,Philippines,United Kingdom,67.88,True,Low
371,HR Manager,2024-02-28,2024-03-20,21,6662.92,49,12,Pakistan,Australia,317.28,True,High
372,HR Manager,2023-08-19,2023-09-13,25,3366.19,10,26,Philippines,United Kingdom,134.65,True,Medium
373,Data Analyst,2023-12-17,2024-01-08,22,1783.38,49,6,India,United Kingdom,81.06,True,Low
374,Data Analyst,2024-05-09,2024-06-03,25,2782.09,56,21,Philippines,United States,111.28,True,Medium
375,Junior Developer,2023-07-14,2023-08-15,32,1160.67,71,24,Kenya,Australia,36.27,False,Low
376,Data Analyst,2024-02-07,2024-03-10,32,1892.2,63,5,India,United Kingdom,59.13,False,Low
377,HR Manager,2024-05-06,2024-05-28,22,3438.14,4,7,India,United States,156.28,True,Medium
378,Senior IT Support,2024-02-12,2024-03-13,30,5367.85,85,9,Kenya,United Kingdom,178.93,False,High
379,HR Manager,2024-01-14,2024-02-17,34,3924.41,6,9,Kenya,Canada,115.42,False,Medium
380,Junior Developer,2023-06-04,2023-07-02,28,3511.24,86,4,Philippines,United Kingdom,125.4,True,Medium
381,HR Manager,2023-03-04,2023-04-04,31,7853.53,67,14,Kenya,Australia,253.34,False,High
382,Junior Developer,2023-02-05,2023-03-10,33,2471.31,67,26,Kenya,Australia,74.89,False,Medium
383,Junior Developer,2023-06-27,2023-08-01,35,1360.85,22,7,Kenya,United States,38.88,False,Low
384,HR Manager,2023-07-26,2023-08-10,15,3391.84,81,5,Pakistan,Australia,226.12,True,Medium
385,Senior IT Support,2023-11-30,2023-12-27,27,3435.14,67,15,India,United Kingdom,127.23,True,Medium
386,HR Manager,2023-04-13,2023-05-22,39,3562.59,73,25,Nigeria,United Kingdom,91.35,False,Medium
387,Data Analyst,2024-05-12,2024-06-13,32,3633.68,61,2,Nigeria,United States,113.55,False,Medium
388,Junior Developer,2024-02-16,2024-03-15,28,2854.73,43,23,India,United States,101.95,True,Medium
389,Data Analyst,2023-11-07,2023-11-29,22,2477.8199999999997,63,28,Pakistan,United Kingdom,112.63,True,Medium
390,Junior Developer,2023-11-25,2023-12-26,31,1901.44,54,20,Nigeria,United Kingdom,61.34,False,Low
391,Junior Developer,2024-05-11,2024-06-09,29,3740.3,48,27,India,United Kingdom,128.98,False,Medium
392,Junior Developer,2024-02-18,2024-03-25,36,1196.85,68,29,Philippines,Australia,33.25,False,Low
393,Junior Developer,2023-03-01,2023-03-18,17,3625.54,59,2,Pakistan,UAE,213.27,True,Medium
394,Data Analyst,2024-02-11,2024-03-11,29,2105.06,16,22,Kenya,United Kingdom,72.59,False,Medium
395,HR Manager,2024-04-30,2024-05-27,27,2782.13,45,12,India,United States,103.04,True,Medium
396,Data Analyst,2023-10-19,2023-11-30,42,3246.88,7,6,Nigeria,Australia,77.31,False,Medium
397,Junior Developer,2023-10-03,2023-11-03,31,2942.14,66,1,Nigeria,United Kingdom,94.91,False,Medium
398,Junior Developer,2023-09-16,2023-10-12,26,2471.31,40,23,Philippines,UAE,95.05,True,Medium
399,Data Analyst,2023-11-06,2023-12-06,30,2376.99,80,13,Philippines,Australia,79.23,False,Medium
400,Data Analyst,2023-10-17,2023-11-01,15,2684.37,14,16,Pakistan,United Kingdom,178.96,True,Medium
401,Data Analyst,2023-11-02,2023-11-28,26,3584.47,67,25,India,United States,137.86,True,Medium
402,HR Manager,2023-01-27,2023-02-24,28,6302.65,38,9,Nigeria,Canada,225.09,True,High
403,Senior IT Support,2023-07-14,2023-08-13,30,5915.12,92,8,Philippines,Australia,197.17,False,High
404,HR Manager,2024-06-03,2024-07-11,38,3719.58,22,27,Kenya,Australia,97.88,False,Medium
405,Senior IT Support,2023-07-07,2023-07-26,19,5353.9,43,21,Pakistan,United Kingdom,281.78,True,High
406,Junior Developer,2023-12-06,2024-01-02,27,3232.63,75,10,India,Canada,119.73,True,Medium
407,HR Manager,2023-03-14,2023-04-12,29,1161.03,25,17,Nigeria,United Kingdom,40.04,False,Low
408,HR Manager,2023-06-04,2023-07-12,38,5649.19,26,11,Nigeria,Canada,148.66,False,High
409,Junior Developer,2023-03-24,2023-04-26,33,1949.15,81,6,Kenya,UAE,59.07,False,Low
410,Senior IT Support,2023-06-22,2023-07-18,26,5260.27,21,16,Kenya,United Kingdom,202.32,True,High
411,HR Manager,2024-05-03,2024-05-27,24,6167.44,5,18,Pakistan,United States,256.98,True,High
412,Senior IT Support,2024-06-27,2024-07-28,31,7460.03,87,1,Kenya,United States,240.65,False,High
413,Data Analyst,2024-05-30,2024-07-02,33,1936.28,22,3,India,United Kingdom,58.68,False,Low
414,HR Manager,2023-12-12,2024-01-07,26,6639.16,88,5,India,UAE,255.35,True,High
415,Data Analyst,2024-02-18,2024-03-24,35,3250.35,29,24,Nigeria,United States,92.87,False,Medium
416,Senior IT Support,2024-01-11,2024-02-13,33,5948.46,5,13,India,UAE,180.26,False,High
417,Senior IT Support,2023-04-21,2023-05-27,36,5590.39,3,2,Nigeria,United Kingdom,155.29,False,High
418,HR Manager,2023-06-06,2023-07-07,31,3617.98,88,21,Philippines,United Kingdom,116.71,False,Medium
419,Senior IT Support,2023-05-21,2023-06-18,28,6312.41,14,17,India,Australia,225.44,True,High
420,Senior IT Support,2023-07-24,2023-08-12,19,6923.8,67,7,Pakistan,UAE,364.41,True,High
421,Data Analyst,2023-08-01,2023-09-02,32,1481.12,62,11,Kenya,United States,46.28,False,Low
422,Senior IT Support,2024-05-20,2024-06-04,15,7534.4,12,25,Pakistan,Australia,502.29,True,High
423,Data Analyst,2023-10-31,2023-11-16,16,2933.01,7,4,Pakistan,United States,183.31,True,Medium
424,Data Analyst,2024-03-12,2024-04-09,28,2080.64,13,28,Nigeria,United Kingdom,74.31,True,Medium
425,Junior Developer,2023-10-02,2023-10-19,17,1985.98,12,12,Pakistan,UAE,116.82,True,Low
426,HR Manager,2024-01-30,2024-02-15,16,5001.25,62,26,Pakistan,Canada,312.58,True,High
427,Junior Developer,2023-03-02,2023-04-09,38,1339.17,21,4,Kenya,Canada,35.24,False,Low
428,HR Manager,2023-07-05,2023-08-11,37,3406.79,100,12,Nigeria,Australia,92.08,False,Medium
429,Junior Developer,2024-02-26,2024-03-22,25,2449.24,9,9,Pakistan,UAE,97.97,True,Medium
430,Junior Developer,2023-12-13,2024-01-07,25,3933.69,89,23,Pakistan,Australia,157.35,True,Medium
431,Junior Developer,2024-01-30,2024-02-20,21,2445.79,72,29,Pakistan,Australia,116.47,True,Medium
432,Junior Developer,2024-05-22,2024-06-06,15,2516.7,10,25,Pakistan,Canada,167.78,True,Medium
433,Data Analyst,2023-08-17,2023-09-11,25,2477.8199999999997,49,13,India,United States,99.11,True,Medium
434,HR Manager,2024-05-25,2024-06-16,22,7006.31,16,16,Pakistan,United Kingdom,318.47,True,High
435,HR Manager,2023-04-04,2023-04-25,21,3179.16,80,21,Pakistan,UAE,151.39,True,Medium
436,Junior Developer,2023-12-16,2024-01-21,36,2963.79,7,27,Nigeria,United States,82.33,False,Medium
437,Data Analyst,2024-04-29,2024-06-03,35,2680.45,47,23,Nigeria,Canada,76.58,False,Medium
438,Junior Developer,2023-10-26,2023-11-11,16,1006.59,48,23,Pakistan,United Kingdom,62.91,True,Low
439,HR Manager,2024-02-24,2024-03-12,17,1421.35,79,7,Pakistan,United States,83.61,True,Low
440,Junior Developer,2023-12-13,2024-01-03,21,2371.14,54,2,Pakistan,Australia,112.91,True,Medium
441,HR Manager,2023-05-18,2023-06-09,22,6292.28,1,17,Pakistan,United Kingdom,286.01,True,High
442,HR Manager,2023-07-01,2023-07-31,30,3773.11,23,24,Philippines,United States,125.77,False,Medium
443,Data Analyst,2023-09-12,2023-10-03,21,2512.33,44,10,Pakistan,Canada,119.63,True,Medium
444,Junior Developer,2024-06-08,2024-07-08,30,2238.24,90,18,Nigeria,UAE,74.61,False,Medium
445,Junior Developer,2023-10-25,2023-12-01,37,1602.67,87,5,Kenya,United States,43.32,False,Low
446,Data Analyst,2024-05-06,2024-06-07,32,3131.06,86,23,Philippines,Canada,97.85,False,Medium
447,Data Analyst,2023-01-14,2023-02-20,37,3632.43,4,13,Kenya,United States,98.17,False,Medium
448,Senior IT Support,2023-06-14,2023-07-09,25,3999.51,88,9,Pakistan,United States,159.98,True,Medium
449,Data Analyst,2024-01-03,2024-01-31,28,1612.0,14,20,Nigeria,Australia,57.57,True,Low
450,HR Manager,2023-10-22,2023-11-22,31,4187.98,7,30,Nigeria,Canada,135.1,False,Medium
451,Data Analyst,2023-09-15,2023-10-15,30,2477.8199999999997,100,28,Philippines,Canada,82.59,False,Medium
452,Data Analyst,2023-07-21,2023-08-21,31,3265.32,25,10,Nigeria,Canada,105.33,False,Medium
453,Senior IT Support,2024-06-10,2024-07-05,25,3934.88,6,14,Pakistan,UAE,157.4,True,Medium
454,Junior Developer,2023-01-06,2023-02-03,28,1482.79,91,30,Philippines,United States,52.96,True,Low
455,Data Analyst,2023-11-05,2023-11-22,17,2790.64,74,18,Pakistan,UAE,164.16,True,Medium
456,Junior Developer,2024-06-01,2024-06-21,20,3870.96,70,18,Pakistan,Canada,193.55,True,Medium
457,Junior Developer,2023-12-06,2023-12-26,20,3650.19,28,25,Pakistan,Australia,182.51,True,Medium
458,Senior IT Support,2023-09-04,2023-10-05,31,3573.61,79,30,Philippines,Australia,115.28,False,Medium
459,Data Analyst,2023-04-27,2023-05-19,22,2144.12,70,24,India,UAE,97.46,True,Medium
460,Data Analyst,2024-05-13,2024-06-05,23,2542.93,84,7,Pakistan,UAE,110.56,True,Medium
461,Senior IT Support,2023-01-08,2023-02-02,25,3836.97,27,22,Philippines,United States,153.48,True,Medium
462,HR Manager,2024-03-21,2024-04-28,38,7178.33,10,24,Nigeria,United States,188.9,False,High
463,Data Analyst,2023-07-02,2023-07-24,22,2477.8199999999997,72,3,Pakistan,Australia,112.63,True,Medium
464,Data Analyst,2024-02-19,2024-03-21,31,2222.9,3,13,Nigeria,United Kingdom,71.71,False,Medium
465,Senior IT Support,2023-03-16,2023-04-09,24,6779.8,65,4,Philippines,UAE,282.49,True,High
466,Data Analyst,2024-03-24,2024-05-01,38,2819.7,85,1,Nigeria,Canada,74.2,False,Medium
467,Junior Developer,2023-10-30,2023-11-22,23,1409.14,19,10,Pakistan,UAE,61.27,True,Low
468,Junior Developer,2024-02-08,2024-03-02,23,2471.31,11,10,Pakistan,United States,107.45,True,Medium
469,Data Analyst,2024-06-08,2024-07-15,37,1635.21,24,8,Kenya,Australia,44.19,False,Low
470,Junior Developer,2023-02-25,2023-03-29,32,1343.87,71,15,Nigeria,Australia,42.0,False,Low
471,Senior IT Support,2024-05-13,2024-06-01,19,4253.44,46,5,Pakistan,United States,223.87,True,Medium
472,Senior IT Support,2024-04-06,2024-04-25,19,7500.59,85,10,Pakistan,Australia,394.77,True,High
473,Data Analyst,2023-06-22,2023-07-16,24,3423.1,32,26,Pakistan,United States,142.63,True,Medium
474,HR Manager,2023-12-06,2024-01-12,37,4383.4,60,15,Kenya,UAE,118.47,False,Medium
475,HR Manager,2023-03-25,2023-04-26,32,2655.02,18,29,Nigeria,Australia,82.97,False,Medium
476,Senior IT Support,2024-06-03,2024-06-29,26,6637.13,75,19,India,Canada,255.27,True,High
477,Junior Developer,2024-04-28,2024-06-04,37,3718.91,20,12,Nigeria,Canada,100.51,False,Medium
478,Data Analyst,2023-04-03,2023-05-07,34,1401.64,65,1,India,United States,41.22,False,Low
479,Junior Developer,2023-06-13,2023-07-23,40,3271.62,73,22,Nigeria,United States,81.79,False,Medium
480,HR Manager,2024-05-14,2024-06-20,37,4416.9,34,12,Kenya,United States,119.38,False,Medium
